COMMUNE_NOM,COLL_INSEE,ENFANT_SEXE,ENFANT_PRENOM,NOMBRE_OCCURRENCES,ANNEE
Paris,75056,M,Sidy,6,2019
Paris,75056,F,Calypso,6,2019
Paris,75056,F,Evy,6,2019
Paris,75056,F,Ivana,6,2019
Paris,75056,F,Johanna,6,2019
Paris,75056,F,Kadidia,6,2019
Paris,75056,F,Lyanna,6,2019
Paris,75056,F,Malak,6,2019
Paris,75056,F,Myla,6,2019
Paris,75056,M,Billy,5,2019
Paris,75056,M,Kaïss,5,2019
Paris,75056,M,Lewis,5,2019
Paris,75056,M,Marley,5,2019
Paris,75056,M,Silas,5,2019
Paris,75056,M,Solan,5,2019
Paris,75056,M,Ziad,5,2019
Paris,75056,F,Anita,5,2019
Paris,75056,F,Audrey,5,2019
Paris,75056,F,Chana,5,2019
Paris,75056,F,Élina,5,2019
Paris,75056,F,Gaëlle,5,2019
Paris,75056,F,Joey,5,2019
Paris,75056,F,Luisa,5,2019
Paris,75056,F,Maylis,5,2019
Paris,75056,M,Raphaël,252,2020
Paris,75056,F,Anna,138,2020
Paris,75056,M,Noé,113,2020
Paris,75056,M,Ismaël,86,2020
Paris,75056,M,Imran,49,2020
Paris,75056,F,Mathilde,46,2020
Paris,75056,F,Liv,43,2020
Paris,75056,M,Benjamin,40,2020
Paris,75056,M,Gabin,40,2020
Paris,75056,M,Pierre,39,2020
Paris,75056,M,Naïm,33,2020
Paris,75056,F,Mya,29,2020
Paris,75056,F,Sophie,26,2020
Paris,75056,F,Norah,25,2020
Paris,75056,F,Lison,21,2020
Paris,75056,M,Oumar,18,2020
Paris,75056,F,Assya,15,2020
Paris,75056,M,Ryan,14,2020
Paris,75056,F,Ayline,14,2020
Paris,75056,M,Timothé,13,2020
Paris,75056,M,Neil,12,2020
Paris,75056,F,Arya,12,2020
Paris,75056,M,Édouard,11,2020
Paris,75056,F,Léopoldine,11,2020
Paris,75056,M,Ari,10,2020
Paris,75056,M,Habib,10,2020
Paris,75056,F,Ania,10,2020
Paris,75056,F,Gisèle,10,2020
Paris,75056,F,Amandine,9,2020
Paris,75056,F,Astrid,9,2020
Paris,75056,F,Emily,9,2020
Paris,75056,F,Nine,9,2020
Paris,75056,M,El,8,2020
Paris,75056,M,Imrane,8,2020
Paris,75056,M,Moustapha,8,2020
Paris,75056,M,Mael,7,2020
Paris,75056,M,Michael,7,2020
Paris,75056,M,Ziyad,7,2020
Paris,75056,F,Firdaws,7,2020
Paris,75056,F,Milla,7,2020
Paris,75056,F,Rachel,7,2020
Paris,75056,M,Andrew,6,2020
Paris,75056,M,Aymeric,6,2020
Paris,75056,M,Etienne,6,2020
Paris,75056,M,Gaspar,6,2020
Paris,75056,M,Nissim,6,2020
Paris,75056,M,Sixte,6,2020
Paris,75056,F,Arielle,6,2020
Paris,75056,F,Abigaël,8,2012
Paris,75056,M,Amir,41,2012
Paris,75056,M,Anselme,10,2012
Paris,75056,M,Antoine,182,2012
Paris,75056,M,Auguste,22,2012
Paris,75056,F,Aya,57,2012
Paris,75056,F,Blandine,5,2012
Paris,75056,M,Calixte,8,2012
Paris,75056,F,Célia,32,2012
Paris,75056,M,Cheick,10,2012
Paris,75056,M,Côme,54,2012
Paris,75056,F,Danaé,6,2012
Paris,75056,F,Elly,7,2012
Paris,75056,M,Étienne,6,2012
Paris,75056,M,Fares,12,2012
Paris,75056,F,Flore,15,2012
Paris,75056,F,Gabrielle,99,2012
Paris,75056,F,Inés,5,2012
Paris,75056,M,Jayden,13,2012
Paris,75056,M,Juan,5,2012
Paris,75056,F,Junon,5,2012
Paris,75056,F,Justine,39,2012
Paris,75056,F,Kate,6,2012
Paris,75056,F,Katell,5,2012
Paris,75056,F,Léonore,13,2012
Paris,75056,F,Lina,142,2012
Paris,75056,M,Lyes,5,2012
Paris,75056,F,Maëlle,22,2012
Paris,75056,F,Maïa,37,2012
Paris,75056,F,Mélanie,9,2012
Paris,75056,F,Meriem,9,2012
Paris,75056,M,Mohamed-Ali,7,2012
Paris,75056,M,Moïse,9,2012
Paris,75056,M,Nahel,14,2012
Paris,75056,M,Naïl,9,2012
Paris,75056,F,Niouma,5,2012
Paris,75056,M,Noé,69,2012
Paris,75056,F,Ornella,8,2012
Paris,75056,M,Philippe,15,2012
Paris,75056,F,Rahma,9,2012
Paris,75056,M,Rémi,25,2012
Paris,75056,M,Robin,66,2012
Paris,75056,F,Sasha,37,2012
Paris,75056,F,Taïna,6,2012
Paris,75056,F,Thaïs,27,2012
Paris,75056,M,Vadim,33,2012
Paris,75056,M,William,62,2012
Paris,75056,F,Adélie,6,2013
Paris,75056,M,Albin,7,2013
Paris,75056,F,Alma,43,2013
Paris,75056,M,Aloïs,11,2013
Paris,75056,M,Amaury,41,2013
Paris,75056,F,Ana,24,2013
Paris,75056,M,Andréas,5,2013
Paris,75056,M,Aydan,7,2013
Paris,75056,F,Béatrice,6,2013
Paris,75056,M,Boubacar,6,2013
Paris,75056,M,Camilo,5,2013
Paris,75056,M,Charly,14,2013
Paris,75056,F,Chayma,6,2013
Paris,75056,M,David,67,2013
Paris,75056,F,Delia,6,2013
Paris,75056,F,Eleanor,6,2013
Paris,75056,F,Elif,8,2013
Paris,75056,M,Elyes,14,2013
Paris,75056,F,Emilia,8,2013
Paris,75056,F,Émilie,17,2013
Paris,75056,M,Germain,6,2013
Paris,75056,F,Hana,17,2013
Paris,75056,F,Hatouma,5,2013
Paris,75056,M,Ishak,6,2013
Paris,75056,M,Jassim,8,2013
Paris,75056,M,Jérémie,8,2013
Paris,75056,F,Jill,5,2013
Paris,75056,M,Joakim,12,2013
Paris,75056,M,Jonah,6,2013
Paris,75056,M,Léon,88,2013
Paris,75056,F,Lilas,9,2013
Paris,75056,M,Loris,6,2013
Paris,75056,F,Louna,24,2013
Paris,75056,M,Luke,5,2013
Paris,75056,F,Manel,26,2013
Paris,75056,F,Marguerite,14,2013
Paris,75056,M,Marius,62,2013
Paris,75056,F,Mélodie,7,2013
Paris,75056,M,Mohamed,210,2013
Paris,75056,F,Naïa,6,2013
Paris,75056,M,Naïl,12,2013
Paris,75056,M,Nathaniel,10,2013
Paris,75056,F,Nayla,7,2013
Paris,75056,M,Noa,26,2013
Paris,75056,M,Oren,7,2013
Paris,75056,M,Orso,6,2013
Paris,75056,F,Ranya,5,2013
Paris,75056,M,Rayane,23,2013
Paris,75056,F,Rivka,6,2013
Paris,75056,F,Romy,55,2013
Paris,75056,F,Sacha,6,2013
Paris,75056,F,Salma,27,2013
Paris,75056,F,Samira,8,2013
Paris,75056,F,Sixtine,17,2013
Paris,75056,M,Sofiane,19,2013
Paris,75056,F,Stella,41,2013
Paris,75056,M,Timothé,18,2013
Paris,75056,M,Tommy,5,2013
Paris,75056,M,Tony,12,2013
Paris,75056,M,Virgile,15,2013
Paris,75056,F,Viviane,7,2013
Paris,75056,M,Yann,17,2013
Paris,75056,M,Yazid,5,2013
Paris,75056,M,Yohann,6,2013
Paris,75056,F,Yumi,5,2013
Paris,75056,M,Yvan,8,2013
Paris,75056,F,Zeynab,7,2013
Paris,75056,M,Abdoulaye,27,2014
Paris,75056,F,Abigaël,6,2014
Paris,75056,F,Aby,5,2014
Paris,75056,F,Agnès,13,2014
Paris,75056,M,Albert,10,2014
Paris,75056,F,Alice,211,2014
Paris,75056,F,Alizée,6,2014
Paris,75056,F,Amy,17,2014
Paris,75056,F,Ana,25,2014
Paris,75056,M,Andrea,31,2014
Paris,75056,M,Arslane,5,2014
Paris,75056,M,Badis,7,2014
Paris,75056,M,Baudouin,6,2014
Paris,75056,F,Camila,10,2014
Paris,75056,M,Christopher,6,2014
Paris,75056,F,Clara,103,2014
Paris,75056,M,Darius,11,2014
Paris,75056,F,Djeneba,6,2014
Paris,75056,M,Élias,5,2014
Paris,75056,M,Eliel,9,2014
Paris,75056,F,Éline,5,2014
Paris,75056,F,Elya,19,2014
Paris,75056,M,Eugène,8,2014
Paris,75056,M,Eyal,6,2014
Paris,75056,M,Fabien,5,2014
Paris,75056,F,Fatim,11,2014
Paris,75056,M,Ferdinand,17,2014
Paris,75056,M,Gauthier,11,2014
Paris,75056,F,Giulia,39,2014
Paris,75056,F,Hajar,8,2014
Paris,75056,F,Halima,12,2014
Paris,75056,M,Henri,36,2014
Paris,75056,F,Hermance,8,2014
Paris,75056,M,Jayan,6,2014
Paris,75056,F,Jennah,11,2014
Paris,75056,M,Joris,6,2014
Paris,75056,F,June,16,2014
Paris,75056,M,Kenzi,5,2014
Paris,75056,M,Lazare,10,2014
Paris,75056,M,Liham,5,2014
Paris,75056,F,Lilas,7,2014
Paris,75056,M,Lilian,6,2014
Paris,75056,M,Lirone,5,2014
Paris,75056,M,Louis,301,2014
Paris,75056,F,Lyne,5,2014
Paris,75056,F,Manelle,8,2014
Paris,75056,F,Martha,6,2014
Paris,75056,F,Matilda,10,2014
Paris,75056,M,Maxim,8,2014
Paris,75056,F,Méline,6,2014
Paris,75056,M,Melvil,6,2014
Paris,75056,M,Mohammed,19,2014
Paris,75056,F,Mona,14,2014
Paris,75056,M,Nahel,11,2014
Paris,75056,F,Natalia,7,2014
Paris,75056,F,Nour,67,2014
Paris,75056,F,Roxane,43,2014
Paris,75056,M,Saad,7,2014
Paris,75056,F,Safia,5,2014
Paris,75056,M,Santiago,8,2014
Paris,75056,M,Sébastien,8,2014
Paris,75056,F,Sofia,98,2014
Paris,75056,M,Sofiane,28,2014
Paris,75056,M,Souleyman,5,2014
Paris,75056,F,Tania,7,2014
Paris,75056,F,Théa,12,2014
Paris,75056,F,Tiana,7,2014
Paris,75056,M,Ugo,6,2014
Paris,75056,M,Ulysse,57,2014
Paris,75056,F,Vanessa,9,2014
Paris,75056,M,Wassim,28,2014
Paris,75056,M,Youcef,21,2014
Paris,75056,M,Youssouf,24,2014
Paris,75056,F,Aïcha,45,2015
Paris,75056,F,Ambre,62,2015
Paris,75056,F,Amelia,12,2015
Paris,75056,F,Amélia,11,2015
Paris,75056,F,Amina,22,2015
Paris,75056,F,Anaëlle,27,2015
Paris,75056,M,André,18,2015
Paris,75056,M,Ariel,12,2015
Paris,75056,F,Assa,5,2015
Paris,75056,F,Aude,7,2015
Paris,75056,M,Aviel,5,2015
Paris,75056,M,Ayden,28,2015
Paris,75056,M,Ayman,11,2015
Paris,75056,M,Aymen,15,2015
Paris,75056,M,Balthazar,18,2015
Paris,75056,F,Capucine,55,2015
Paris,75056,F,Chaima,5,2015
Paris,75056,F,Charlie,29,2015
Paris,75056,F,Christina,7,2015
Paris,75056,F,Dahlia,7,2015
Paris,75056,F,Dana,9,2015
Paris,75056,F,Dania,10,2015
Paris,75056,M,Dylan,18,2015
Paris,75056,F,Eléna,6,2015
Paris,75056,F,Eliza,5,2015
Paris,75056,F,Elya,14,2015
Paris,75056,M,Elyas,27,2015
Paris,75056,F,Emeline,5,2015
Paris,75056,M,Ernest,26,2015
Paris,75056,F,Ève,9,2015
Paris,75056,M,Eythan,6,2015
Paris,75056,M,Foucauld,5,2015
Paris,75056,M,Hector,59,2015
Paris,75056,F,Hermine,6,2015
Paris,75056,F,Hidaya,6,2015
Paris,75056,F,Hortense,34,2015
Paris,75056,M,Imran,37,2015
Paris,75056,F,Izia,13,2015
Paris,75056,M,Jean-Baptiste,5,2015
Paris,75056,F,Joy,15,2015
Paris,75056,F,Juliana,7,2015
Paris,75056,M,Kahil,6,2015
Paris,75056,M,Kassim,7,2015
Paris,75056,F,Katia,5,2015
Paris,75056,M,Levi,8,2015
Paris,75056,F,Lucille,6,2015
Paris,75056,M,Lukas,5,2015
Paris,75056,F,Lydia,8,2015
Paris,75056,F,Meryem,7,2015
Paris,75056,F,Milena,8,2015
Paris,75056,M,Moussa,40,2015
Paris,75056,F,Océane,14,2015
Paris,75056,F,Oona,6,2015
Paris,75056,F,Ora,7,2015
Paris,75056,F,Perla,6,2015
Paris,75056,M,Philippe,13,2015
Paris,75056,F,Philippine,25,2015
Paris,75056,F,Prune,10,2015
Paris,75056,F,Rebecca,17,2015
Paris,75056,M,Siméon,7,2015
Paris,75056,M,Simon,100,2015
Paris,75056,M,Skander,5,2015
Paris,75056,F,Sohane,6,2015
Paris,75056,F,Swann,5,2015
Paris,75056,M,Tao,12,2015
Paris,75056,M,Waël,11,2015
Paris,75056,M,Yanis,95,2015
Paris,75056,F,Yasmina,5,2015
Paris,75056,M,Yoan,8,2015
Paris,75056,M,Youssouf,25,2015
Paris,75056,F,Yuna,6,2015
Paris,75056,F,Zahra,9,2015
Paris,75056,M,Albert,12,2016
Paris,75056,M,Alex,15,2016
Paris,75056,M,Amara,5,2016
Paris,75056,F,Amélia,9,2016
Paris,75056,M,Andrew,5,2016
Paris,75056,F,Anna,140,2016
Paris,75056,M,Anthony,15,2016
Paris,75056,M,Antonin,30,2016
Paris,75056,F,Armance,5,2016
Paris,75056,M,Armel,5,2016
Paris,75056,M,Augustin,146,2016
Paris,75056,M,Ayden,26,2016
Paris,75056,M,Aymen,22,2016
Paris,75056,F,Béatrice,5,2016
Paris,75056,M,Boubacar,13,2016
Paris,75056,F,Cécilia,7,2016
Paris,75056,F,Christine,6,2016
Paris,75056,F,Clémentine,25,2016
Paris,75056,M,Côme,74,2016
Paris,75056,F,Constance,66,2016
Paris,75056,M,Constantin,20,2016
Paris,75056,F,Dieynaba,5,2016
Paris,75056,M,Édouard,6,2016
Paris,75056,F,Elia,17,2016
Paris,75056,M,Elliot,26,2016
Paris,75056,F,Elona,5,2016
Paris,75056,F,Farah,11,2016
Paris,75056,F,Fatim,5,2016
Paris,75056,M,Gabin,50,2016
Paris,75056,F,Gabrielle,115,2016
Paris,75056,F,Hawa,31,2016
Paris,75056,F,Isabelle,10,2016
Paris,75056,F,Jane,9,2016
Paris,75056,F,Jenna,13,2016
Paris,75056,F,Jessica,8,2016
Paris,75056,F,Karen,6,2016
Paris,75056,F,Keren,5,2016
Paris,75056,F,Kheira,6,2016
Paris,75056,M,Laurent,6,2016
Paris,75056,F,Leya,5,2016
Paris,75056,M,Louay,9,2016
Paris,75056,F,Lyse,6,2016
Paris,75056,M,Macéo,7,2016
Paris,75056,F,Mame,7,2016
Paris,75056,M,Marin,44,2016
Paris,75056,M,Matias,9,2016
Paris,75056,F,Mélia,5,2016
Paris,75056,M,Michaël,6,2016
Paris,75056,M,Mohamed,184,2016
Paris,75056,M,Mohammad,7,2016
Paris,75056,F,Naëlle,8,2016
Paris,75056,M,Nahel,6,2016
Paris,75056,F,Naomi,35,2016
Paris,75056,F,Nesrine,5,2016
Paris,75056,F,Nine,10,2016
Paris,75056,F,Oona,7,2016
Paris,75056,F,Rebecca,9,2016
Paris,75056,F,Rokia,6,2016
Paris,75056,F,Rosalie,22,2016
Paris,75056,M,Roy,7,2016
Paris,75056,F,Sacha,8,2016
Paris,75056,F,Sana,15,2016
Paris,75056,F,Scarlett,7,2016
Paris,75056,M,Seydou,5,2016
Paris,75056,F,Simone,6,2016
Paris,75056,M,Sofiane,16,2016
Paris,75056,F,Soline,29,2016
Paris,75056,M,Stéphane,6,2016
Paris,75056,M,Valère,5,2016
Paris,75056,F,Viktoria,7,2016
Paris,75056,M,Vladimir,9,2016
Paris,75056,F,Yakine,5,2016
Paris,75056,M,Younès,10,2016
Paris,75056,M,Adam,318,2017
Paris,75056,F,Aïssatou,6,2017
Paris,75056,F,Alma,87,2017
Paris,75056,F,Aminata,40,2017
Paris,75056,M,Angelo,6,2017
Paris,75056,F,April,9,2017
Paris,75056,M,Arnaud,6,2017
Paris,75056,F,Avril,9,2017
Paris,75056,M,Ayden,34,2017
Paris,75056,M,Bradley,7,2017
Paris,75056,M,Constantin,13,2017
Paris,75056,F,Cyrine,5,2017
Paris,75056,M,Djibril,26,2017
Paris,75056,F,Elikya,5,2017
Paris,75056,F,Eline,12,2017
Paris,75056,F,Élise,30,2017
Paris,75056,F,Emily,7,2017
Paris,75056,M,Esteban,29,2017
Paris,75056,M,Fabio,7,2017
Paris,75056,F,Fatimata,7,2017
Paris,75056,M,Gabin,53,2017
Paris,75056,F,Gala,6,2017
Paris,75056,M,Gauthier,8,2017
Paris,75056,M,Grégory,5,2017
Paris,75056,M,Habib,5,2017
Paris,75056,F,Hanaa,5,2017
Paris,75056,F,Hanna,32,2017
Paris,75056,M,Harry,9,2017
Paris,75056,M,Hélio,5,2017
Paris,75056,M,Ilhan,7,2017
Paris,75056,F,Iliana,6,2017
Paris,75056,M,Ilyas,19,2017
Paris,75056,F,Imany,8,2017
Paris,75056,M,Imran,58,2017
Paris,75056,F,India,9,2017
Paris,75056,F,Ines,33,2017
Paris,75056,F,Jessica,9,2017
Paris,75056,M,Jibril,5,2017
Paris,75056,F,Joséphine,107,2017
Paris,75056,F,Justine,21,2017
Paris,75056,M,Kenzi,7,2017
Paris,75056,M,Kevin,13,2017
Paris,75056,F,Kiara,5,2017
Paris,75056,M,Lamine,14,2017
Paris,75056,M,Levi,5,2017
Paris,75056,F,Louna,17,2017
Paris,75056,F,Manon,107,2017
Paris,75056,F,Margo,5,2017
Paris,75056,M,Maximilien,11,2017
Paris,75056,F,Maya,69,2017
Paris,75056,M,Pacôme,5,2017
Paris,75056,F,Paula,8,2017
Paris,75056,F,Romane,100,2017
Paris,75056,F,Ruby,5,2017
Paris,75056,M,Ryan,11,2017
Paris,75056,F,Salma,22,2017
Paris,75056,M,Sam,15,2017
Paris,75056,F,Saran,5,2017
Paris,75056,F,Shanaya,5,2017
Paris,75056,M,Siaka,5,2017
Paris,75056,M,Siméon,15,2017
Paris,75056,F,Soujoud,5,2017
Paris,75056,M,Taha,5,2017
Paris,75056,M,Tao,5,2017
Paris,75056,F,Tara,11,2017
Paris,75056,M,Thiago,11,2017
Paris,75056,M,Tyler,7,2017
Paris,75056,M,Virgile,15,2017
Paris,75056,F,Zeinab,8,2017
Paris,75056,F,Abigaël,5,2018
Paris,75056,M,Aksel,25,2018
Paris,75056,F,Alba,25,2018
Paris,75056,F,Alessia,5,2018
Paris,75056,M,Alphonse,9,2018
Paris,75056,F,Alycia,7,2018
Paris,75056,F,Amalia,22,2018
Paris,75056,F,Ambre,51,2018
Paris,75056,F,Aminata,48,2018
Paris,75056,F,Anastasia,16,2018
Paris,75056,F,Antonia,7,2018
Paris,75056,M,Arthur,264,2018
Paris,75056,M,Augustin,152,2018
Paris,75056,M,Auxence,5,2018
Paris,75056,M,Bastien,12,2018
Paris,75056,F,Billie,11,2018
Paris,75056,F,Camila,10,2018
Paris,75056,F,Camille,98,2018
Paris,75056,F,Carmen,7,2018
Paris,75056,F,Cassandra,5,2018
Paris,75056,M,Djibril,21,2018
Paris,75056,F,Eléna,6,2018
Paris,75056,M,Eliott,92,2018
Paris,75056,F,Émilie,20,2018
Paris,75056,M,Emir,5,2018
Paris,75056,M,Enzo,50,2018
Paris,75056,M,Ézéchiel,6,2018
Paris,75056,M,Fares,12,2018
Paris,75056,M,Grégoire,21,2018
Paris,75056,F,Hannah,27,2018
Paris,75056,M,Harry,15,2018
Paris,75056,M,Hassan,6,2018
Paris,75056,M,Hélie,6,2018
Paris,75056,F,Joséphine,97,2018
Paris,75056,F,June,13,2018
Paris,75056,F,Kayla,14,2018
Paris,75056,F,Leyla,6,2018
Paris,75056,M,Luca,41,2018
Paris,75056,F,Lucie,82,2018
Paris,75056,F,Lucile,12,2018
Paris,75056,F,Lya,17,2018
Paris,75056,F,Lyah,6,2018
Paris,75056,M,Marc,17,2018
Paris,75056,F,Marwa,17,2018
Paris,75056,M,Mathias,29,2018
Paris,75056,M,Melchior,18,2018
Paris,75056,F,Meriem,9,2018
Paris,75056,M,Moustapha,15,2018
Paris,75056,M,Noam,60,2018
Paris,75056,F,Rania,6,2018
Paris,75056,M,Rémy,6,2018
Paris,75056,F,Ritaj,6,2018
Paris,75056,F,Sakina,7,2018
Paris,75056,F,Shirel,7,2018
Paris,75056,M,Silas,5,2018
Paris,75056,F,Swann,6,2018
Paris,75056,F,Talya,5,2018
Paris,75056,F,Tasnime,7,2018
Paris,75056,M,Téo,5,2018
Paris,75056,M,Thomas,76,2018
Paris,75056,F,Tiana,6,2018
Paris,75056,M,Vincent,10,2018
Paris,75056,F,Yaël,16,2018
Paris,75056,F,Yousra,7,2018
Paris,75056,F,Alix,88,2019
Paris,75056,M,Ismaël,83,2019
Paris,75056,F,Diane,71,2019
Paris,75056,M,Gustave,67,2019
Paris,75056,M,Félix,57,2019
Paris,75056,M,Adrien,43,2019
Paris,75056,M,Rafael,39,2019
Paris,75056,M,Jad,37,2019
Paris,75056,F,Awa,37,2019
Paris,75056,F,Elisa,33,2019
Paris,75056,F,Hannah,32,2019
Paris,75056,F,Jennah,25,2019
Paris,75056,F,Livia,25,2019
Paris,75056,M,Hadrien,19,2019
Paris,75056,F,Imane,19,2019
Paris,75056,F,Pénélope,19,2019
Paris,75056,F,Leïla,18,2019
Paris,75056,F,Charline,17,2019
Paris,75056,F,Julie,16,2019
Paris,75056,M,Dan,15,2019
Paris,75056,M,Elijah,15,2019
Paris,75056,F,Assiya,15,2019
Paris,75056,F,Liya,15,2019
Paris,75056,F,Amy,14,2019
Paris,75056,F,Mayssa,11,2019
Paris,75056,F,Ada,10,2019
Paris,75056,F,Ethel,10,2019
Paris,75056,M,Habib,9,2019
Paris,75056,M,Zachary,9,2019
Paris,75056,F,Dalia,9,2019
Paris,75056,F,Léane,9,2019
Paris,75056,M,Doron,8,2019
Paris,75056,M,Jude,8,2019
Paris,75056,F,Léonor,6,2020
Paris,75056,F,Maud,6,2020
Paris,75056,F,Perla,6,2020
Paris,75056,M,Andreas,5,2020
Paris,75056,M,Christopher,5,2020
Paris,75056,M,Natan,5,2020
Paris,75056,M,Tony,5,2020
Paris,75056,F,Joudia,5,2020
Paris,75056,F,Roxanne,5,2020
Paris,75056,F,Olivia,142,2021
Paris,75056,M,Augustin,131,2021
Paris,75056,M,Sacha,124,2021
Paris,75056,F,Victoria,121,2021
Paris,75056,F,Joséphine,119,2021
Paris,75056,M,Liam,119,2021
Paris,75056,M,Eliott,91,2021
Paris,75056,M,Marceau,91,2021
Paris,75056,F,Inès,89,2021
Paris,75056,F,Diane,78,2021
Paris,75056,M,César,55,2021
Paris,75056,M,Enzo,54,2021
Paris,75056,M,Naïm,41,2021
Paris,75056,F,Hana,29,2021
Paris,75056,M,Aksel,28,2021
Paris,75056,F,Yaël,26,2021
Paris,75056,F,Maïa,24,2021
Paris,75056,F,Line,22,2021
Paris,75056,F,Ayla,21,2021
Paris,75056,F,Naomie,20,2021
Paris,75056,M,Adem,19,2021
Paris,75056,M,Harry,19,2021
Paris,75056,M,Élie,17,2021
Paris,75056,M,Ismaïl,17,2021
Paris,75056,M,Tiago,17,2021
Paris,75056,F,Émilie,15,2021
Paris,75056,F,Layana,15,2021
Paris,75056,F,Rym,15,2021
Paris,75056,F,Paula,14,2021
Paris,75056,F,Simone,14,2021
Paris,75056,M,Alphonse,14,2021
Paris,75056,M,Ismail,10,2021
Paris,75056,F,Anya,9,2021
Paris,75056,F,Emily,9,2021
Paris,75056,F,Tesnim,9,2021
Paris,75056,M,Yusuf,9,2021
Paris,75056,F,Bonnie,8,2021
Paris,75056,F,Cassandre,8,2021
Paris,75056,F,Ela,8,2021
Paris,75056,F,Meriem,8,2021
Paris,75056,F,Sidra,8,2021
Paris,75056,F,Zeynab,8,2021
Paris,75056,M,Bakary,8,2021
Paris,75056,M,Jude,8,2021
Paris,75056,M,Luis,8,2021
Paris,75056,M,Matisse,8,2021
Paris,75056,F,Noura,7,2021
Paris,75056,M,Ben,7,2021
Paris,75056,M,Clarence,7,2021
Paris,75056,M,Timothé,7,2021
Paris,75056,F,Eliana,6,2021
Paris,75056,M,Anis,6,2021
Paris,75056,M,Denis,6,2021
Paris,75056,M,Gary,6,2021
Paris,75056,M,John,6,2021
Paris,75056,M,Racim,6,2021
Paris,75056,M,Aylane,5,2021
Paris,75056,M,Dany,5,2021
Paris,75056,M,Elouan,5,2021
Paris,75056,M,Firas,5,2021
Paris,75056,M,Joël,5,2021
Paris,75056,M,Matthew,5,2021
Paris,75056,M,Nathanael,5,2021
Paris,75056,M,Nikola,5,2021
Paris,75056,M,Valentino,8,2019
Paris,75056,F,Anaya,8,2019
Paris,75056,M,Malek,7,2019
Paris,75056,M,Melvil,7,2019
Paris,75056,F,Mayline,7,2019
Paris,75056,F,Nelia,7,2019
Paris,75056,F,Saran,7,2019
Paris,75056,M,Ezio,6,2019
Paris,75056,M,Luis,6,2019
Paris,75056,M,Riyad,6,2019
Paris,75056,M,Thaddée,6,2019
Paris,75056,M,Yacoub,6,2019
Paris,75056,F,Amaya,6,2019
Paris,75056,F,Melissa,6,2019
Paris,75056,M,Idrissa,5,2019
Paris,75056,M,Joud,5,2019
Paris,75056,M,Yakoub,5,2019
Paris,75056,F,Hidaya,5,2019
Paris,75056,F,Sidonie,5,2019
Paris,75056,M,Joseph,178,2020
Paris,75056,F,Eva,114,2020
Paris,75056,M,Nathan,94,2020
Paris,75056,F,Diane,93,2020
Paris,75056,F,Lou,91,2020
Paris,75056,M,Marius,85,2020
Paris,75056,M,Rayan,71,2020
Paris,75056,F,Manon,70,2020
Paris,75056,M,Eden,61,2020
Paris,75056,F,Billie,47,2020
Paris,75056,F,Lana,44,2020
Paris,75056,F,Olympe,44,2020
Paris,75056,M,Sohan,42,2020
Paris,75056,F,Zélie,33,2020
Paris,75056,F,Hana,31,2020
Paris,75056,M,Souleymane,28,2020
Paris,75056,F,Mona,26,2020
Paris,75056,F,Philippine,26,2020
Paris,75056,M,Ibrahima,23,2020
Paris,75056,M,Soan,21,2020
Paris,75056,M,Lenny,20,2020
Paris,75056,M,Amaury,19,2020
Paris,75056,M,Théophile,18,2020
Paris,75056,F,Kenza,18,2020
Paris,75056,F,Sibylle,18,2020
Paris,75056,F,Rosalie,17,2020
Paris,75056,F,Amelia,16,2020
Paris,75056,M,Elliott,15,2020
Paris,75056,M,Aymen,11,2020
Paris,75056,F,Dahlia,11,2020
Paris,75056,F,Rania,10,2020
Paris,75056,F,Kiara,9,2020
Paris,75056,F,Melissa,9,2020
Paris,75056,F,Tasnim,9,2020
Paris,75056,M,Bilel,8,2020
Paris,75056,M,Karl,8,2020
Paris,75056,M,Matisse,8,2020
Paris,75056,F,Irina,8,2020
Paris,75056,M,Doron,7,2020
Paris,75056,M,Mattia,7,2020
Paris,75056,F,Binta,7,2020
Paris,75056,F,Blandine,7,2020
Paris,75056,F,Tali,7,2020
Paris,75056,M,Adan,6,2020
Paris,75056,M,Camil,6,2020
Paris,75056,M,Dany,6,2020
Paris,75056,M,Jérémie,6,2020
Paris,75056,M,Leandro,6,2020
Paris,75056,F,Angela,6,2020
Paris,75056,F,Éléanore,6,2020
Paris,75056,M,Abdourahmane,5,2012
Paris,75056,M,Adrian,15,2012
Paris,75056,M,Adrien,118,2012
Paris,75056,F,Alexandra,20,2012
Paris,75056,M,André,14,2012
Paris,75056,M,Antony,6,2012
Paris,75056,F,Augustine,17,2012
Paris,75056,F,Camille,163,2012
Paris,75056,F,Celia,5,2012
Paris,75056,F,Chayma,6,2012
Paris,75056,M,Constantin,15,2012
Paris,75056,F,Éléonore,25,2012
Paris,75056,M,Elio,7,2012
Paris,75056,F,Élise,18,2012
Paris,75056,M,Elliott,5,2012
Paris,75056,F,Erin,9,2012
Paris,75056,F,Ethel,8,2012
Paris,75056,M,Etienne,19,2012
Paris,75056,F,Eugénie,28,2012
Paris,75056,F,Fériel,6,2012
Paris,75056,M,Gustave,42,2012
Paris,75056,F,Hasna,5,2012
Paris,75056,M,Idriss,23,2012
Paris,75056,F,Inaya,40,2012
Paris,75056,M,Isaac,62,2012
Paris,75056,F,Isabelle,11,2012
Paris,75056,M,Jalil,11,2012
Paris,75056,F,Jasmine,19,2012
